Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month,Month_Number
28/12/2024,West,Camera,Eva,14,1643,Electronics,23002,16499.62644,6502.37,2024,Dec,12
29/05/2024,South,Monitor,Charlie,16,1438,Office,23008,18475.43842,4532.56,2024,May,5
14/08/2024,South,Laptop,Charlie,13,1770,Electronics,23010,19913.47695,3096.52,2024,Aug,8
21/11/2024,East,Smartwatch,Grace,16,1439,Accessories,23024,16763.45975,6260.54,2024,Nov,11
13/02/2024,South,Monitor,Charlie,12,1922,Office,23064,15319.38344,7744.62,2024,Feb,2
7/05/2024,North,Camera,Frank,15,1539,Electronics,23085,15079.6697,8005.33,2024,May,5
23/04/2024,South,Headphones,Charlie,14,1650,Accessories,23100,15073.29016,8026.71,2024,Apr,4
5/04/2024,North,Headphones,Hannah,17,1359,Accessories,23103,15614.1356,7488.86,2024,Apr,4
10/04/2024,West,Tablet,Bob,13,1778,Electronics,23114,18925.8278,4188.17,2024,Apr,4
20/09/2024,South,Laptop,Eva,15,1542,Electronics,23130,18103.06122,5026.94,2024,Sep,9
1/04/2024,North,Laptop,Charlie,15,1543,Electronics,23145,14381.65991,8763.34,2024,Apr,4
21/11/2024,South,Headphones,Grace,19,1219,Accessories,23161,19693.07213,3467.93,2024,Nov,11
31/07/2024,East,Mobile,Frank,18,1289,Electronics,23202,19133.54289,4068.46,2024,Jul,7
25/06/2024,North,Laptop,Grace,12,1935,Electronics,23220,17362.55036,5857.45,2024,Jun,6
25/02/2024,East,Mobile,Hannah,12,1936,Electronics,23232,17363.43953,5868.56,2024,Feb,2
5/12/2024,West,Printer,Hannah,14,1661,Office,23254,14677.16687,8576.83,2024,Dec,12
24/12/2024,North,Smartwatch,Eva,19,1226,Accessories,23294,16147.61039,7146.39,2024,Dec,12
29/01/2024,South,Laptop,David,17,1372,Electronics,23324,17136.18184,6187.82,2024,Jan,1
20/06/2024,East,Smartwatch,Hannah,17,1376,Accessories,23392,16182.69256,7209.31,2024,Jun,6
8/11/2024,,Smartwatch,Eva,14,1671,Accessories,23394,20090.11933,3303.88,2024,Nov,11
25/03/2024,North,Laptop,Hannah,16,1466,Electronics,23456,15053.89086,8402.11,2024,Mar,3
8/02/2024,West,Headphones,Charlie,18,1304,Accessories,23472,16575.29846,6896.70,2024,Feb,2
3/10/2024,South,Tablet,David,16,1469,Electronics,23504,15209.28606,8294.71,2024,Oct,10
11/09/2024,North,Tablet,David,17,1383,Electronics,23511,18918.36553,4592.63,2024,Sep,9
9/08/2024,West,Smartwatch,Hannah,12,1966,Accessories,23592,16086.09016,7505.91,2024,Aug,8
13/08/2024,West,,,12,1966,Accessories,23592,18329.12693,5262.87,2024,Aug,8
11/09/2024,East,Camera,Bob,16,1477,Electronics,23632,16576.11947,7055.88,2024,Sep,9
1/05/2024,East,Laptop,Grace,19,1244,Electronics,23636,16081.89912,7554.10,2024,May,5
10/12/2024,North,Tablet,David,12,1974,Electronics,23688,19871.50152,3816.50,2024,Dec,12
27/06/2024,East,Printer,Eva,12,1974,Office,23688,18460.89442,5227.11,2024,Jun,6
15/11/2024,South,Printer,David,12,1978,Office,23736,15360.16124,8375.84,2024,Nov,11
27/05/2024,West,Monitor,Grace,19,1253,Office,23807,17692.2502,6114.75,2024,May,5
27/02/2024,South,Smartwatch,David,16,1488,Accessories,23808,17780.30188,6027.70,2024,Feb,2
8/02/2024,East,Mobile,Charlie,15,1588,Electronics,23820,20616.81112,3203.19,2024,Feb,2
20/09/2024,West,Mobile,Eva,15,1589,Electronics,23835,16522.69052,7312.31,2024,Sep,9
16/08/2024,North,Printer,Bob,13,1834,Office,23842,20127.09299,3714.91,2024,Aug,8
5/06/2024,East,Laptop,Alice,13,1840,Electronics,23920,17096.51705,6823.48,2024,Jun,6
31/12/2024,North,Monitor,Charlie,18,1330,Office,23940,14687.14306,9252.86,2024,Dec,12
15/01/2024,South,Laptop,Bob,19,1261,Electronics,23959,16292.47809,7666.52,2024,Jan,1
15/06/2024,South,Smartwatch,Eva,12,1997,Accessories,23964,17488.79174,6475.21,2024,Jun,6
24/03/2024,East,Camera,Hannah,16,1505,Electronics,24080,21636.23198,2443.77,2024,Mar,3
1/08/2024,North,Smartwatch,Frank,19,1272,Accessories,24168,16772.52844,7395.47,2024,Aug,8
26/04/2024,East,Headphones,Grace,18,1345,Accessories,24210,21048.66685,3161.33,2024,Apr,4
20/04/2024,East,Printer,Grace,19,1279,Office,24301,14834.78292,9466.22,2024,Apr,4
17/07/2024,North,Camera,Frank,19,1279,Electronics,24301,17877.18694,6423.81,2024,Jul,7
5/03/2024,West,Printer,Grace,18,1352,Office,24336,18739.83306,5596.17,2024,Mar,3
17/12/2024,West,Printer,Frank,19,1281,Office,24339,16540.50213,7798.50,2024,Dec,12
18/03/2024,North,Mobile,Grace,13,1873,Electronics,24349,21634.99287,2714.01,2024,Mar,3
21/01/2024,North,Tablet,David,13,1878,Electronics,24414,20888.11119,3525.89,2024,Jan,1
18/02/2024,South,Tablet,Grace,14,1746,Electronics,24444,14949.91482,9494.09,2024,Feb,2
18/12/2024,East,Tablet,Grace,19,1288,Electronics,24472,17416.25933,7055.74,2024,Dec,12
13/11/2024,West,Smartwatch,Charlie,15,1633,Accessories,24495,16571.68603,7923.31,2024,Nov,11
13/11/2024,North,Mobile,Bob,14,1763,Electronics,24682,18898.93362,5783.07,2024,Nov,11
3/03/2024,East,Laptop,Bob,14,1764,Electronics,24696,16347.8726,8348.13,2024,Mar,3
22/01/2024,West,Smartwatch,Frank,14,1766,Accessories,24724,15717.57343,9006.43,2024,Jan,1
3/09/2024,West,Laptop,Bob,19,1303,Electronics,24757,20168.12018,4588.88,2024,Sep,9
20/10/2024,West,Headphones,Charlie,15,1655,Accessories,24825,15213.77263,9611.23,2024,Oct,10
28/02/2024,West,Headphones,Bob,14,1774,Accessories,24836,15939.54015,8896.46,2024,Feb,2
9/10/2024,South,Printer,Grace,18,1385,Office,24930,21617.79714,3312.20,2024,Oct,10
29/01/2024,East,Camera,Charlie,15,1665,Electronics,24975,21745.34467,3229.66,2024,Jan,1
10/07/2024,West,Mobile,Hannah,14,1785,Electronics,24990,20476.06238,4513.94,2024,Jul,7
3/02/2024,East,Laptop,Charlie,16,1562,Electronics,24992,20877.99153,4114.01,2024,Feb,2
16/11/2024,East,Camera,Bob,14,1789,Electronics,25046,17122.82711,7923.17,2024,Nov,11
30/05/2024,East,Smartwatch,Charlie,15,1672,Accessories,25080,18633.99243,6446.01,2024,May,5
30/06/2024,North,Laptop,Charlie,13,1930,Electronics,25090,19138.55708,5951.44,2024,Jun,6
4/07/2024,,Laptop,Charlie,13,1931,Electronics,25103,16227.66797,8875.33,2024,Jul,7
29/08/2024,West,Headphones,Frank,16,1570,Accessories,25120,22101.56616,3018.43,2024,Aug,8
1/05/2024,West,Camera,Frank,14,1795,Electronics,25130,21837.30794,3292.69,2024,May,5
18/02/2024,North,Tablet,Bob,19,1324,Electronics,25156,17113.95607,8042.04,2024,Feb,2
20/04/2024,North,Tablet,Frank,15,1683,Electronics,25245,17065.79214,8179.21,2024,Apr,4
22/02/2024,West,Monitor,Alice,17,1486,Office,25262,20092.60804,5169.39,2024,Feb,2
26/06/2024,East,Headphones,Frank,17,1491,Accessories,25347,17497.38287,7849.62,2024,Jun,6
19/12/2024,South,Camera,Frank,16,1586,Electronics,25376,19634.385,5741.61,2024,Dec,12
3/06/2024,West,Headphones,Frank,13,1963,Accessories,25519,18191.33493,7327.67,2024,Jun,6
20/04/2024,North,Headphones,David,16,1596,Accessories,25536,18023.90899,7512.09,2024,Apr,4
14/12/2024,West,Tablet,Eva,13,1970,Electronics,25610,21182.28498,4427.72,2024,Dec,12
27/12/2024,West,Smartwatch,Alice,15,1709,Accessories,25635,20859.14838,4775.85,2024,Dec,12
24/03/2024,West,Tablet,Charlie,19,1353,Electronics,25707,19083.9495,6623.05,2024,Mar,3
30/12/2024,South,Monitor,Charlie,17,1515,Office,25755,17672.55944,8082.44,2024,Dec,12
18/06/2024,North,Tablet,Hannah,13,1982,Electronics,25766,18545.18748,7220.81,2024,Jun,6
23/01/2024,South,Mobile,Frank,17,1516,Electronics,25772,22342.19581,3429.80,2024,Jan,1
7/05/2024,North,Mobile,Grace,14,1841,Electronics,25774,17791.68789,7982.31,2024,May,5
16/07/2024,South,Tablet,Hannah,13,1993,Electronics,25909,16304.49025,9604.51,2024,Jul,7
2/04/2024,North,Tablet,Eva,18,1443,Electronics,25974,21484.34862,4489.65,2024,Apr,4
26/01/2024,East,Printer,Alice,18,1446,Office,26028,22780.6998,3247.30,2024,Jan,1
17/04/2024,East,Laptop,Grace,18,1454,Electronics,26172,23465.57315,2706.43,2024,Apr,4
21/03/2024,East,Camera,Frank,18,1455,Electronics,26190,16716.57134,9473.43,2024,Mar,3
15/02/2024,South,Headphones,Bob,19,1380,Accessories,26220,18251.15466,7968.85,2024,Feb,2
12/07/2024,South,Camera,Hannah,18,1459,Electronics,26262,18911.20199,7350.80,2024,Jul,7
23/06/2024,West,Smartwatch,David,15,1751,Accessories,26265,22780.55384,3484.45,2024,Jun,6
18/06/2024,West,Camera,Charlie,14,1877,Electronics,26278,16791.69683,9486.30,2024,Jun,6
4/11/2024,South,Smartwatch,Frank,18,1460,Accessories,26280,20245.48525,6034.51,2024,Nov,11
21/12/2024,South,Smartwatch,Hannah,17,1548,Accessories,26316,21304.98798,5011.01,2024,Dec,12
2/11/2024,South,Camera,Alice,19,1389,Electronics,26391,23580.99237,2810.01,2024,Nov,11
2/01/2024,West,Monitor,Hannah,19,1392,Office,26448,22121.38527,4326.61,2024,Jan,1
5/08/2024,North,Monitor,,15,1764,Office,26460,19158.27499,7301.73,2024,Aug,8
20/12/2024,North,Smartwatch,,16,1658,Accessories,26528,18552.43437,7975.57,2024,Dec,12
23/05/2024,North,Mobile,David,17,1564,Electronics,26588,17162.60564,9425.39,2024,May,5
1/05/2024,West,Mobile,Charlie,17,1567,Electronics,26639,18930.74603,7708.25,2024,May,5
16/06/2024,East,Laptop,Grace,16,1668,Electronics,26688,17022.02761,9665.97,2024,Jun,6
15/02/2024,West,Mobile,Alice,15,1780,Electronics,26700,18291.66025,8408.34,2024,Feb,2
21/12/2024,South,Monitor,Frank,17,1575,Office,26775,21083.54616,5691.45,2024,Dec,12
27/02/2024,South,Printer,Bob,16,1674,Office,26784,17278.18338,9505.82,2024,Feb,2
13/04/2024,West,Laptop,Bob,19,1415,Electronics,26885,23272.52316,3612.48,2024,Apr,4
6/06/2024,West,Mobile,Grace,14,1921,Electronics,26894,20209.24376,6684.76,2024,Jun,6
6/04/2024,North,Monitor,Bob,19,1416,Office,26904,18129.56793,8774.43,2024,Apr,4
8/03/2024,East,Laptop,Eva,19,1426,Electronics,27094,20258.68606,6835.31,2024,Mar,3
3/04/2024,North,Smartwatch,Charlie,17,1600,Accessories,27200,23595.0484,3604.95,2024,Apr,4
25/01/2024,West,Tablet,Eva,16,1701,Electronics,27216,23013.52933,4202.47,2024,Jan,1
22/01/2024,West,Printer,Grace,18,1517,Office,27306,22427.22753,4878.77,2024,Jan,1
18/12/2024,North,Monitor,David,16,1710,Office,27360,20108.74519,7251.25,2024,Dec,12
1/08/2024,North,MOBLIE,Grace,18,1522,Electronics,27396,19675.48893,7720.51,2024,Aug,8
7/05/2024,East,Tablet,Hannah,17,1613,Electronics,27421,18479.84232,8941.16,2024,May,5
6/07/2024,South,Printer,Hannah,15,1829,Office,27435,21107.80909,6327.19,2024,Jul,7
6/10/2024,East,Printer,David,17,1615,Office,27455,16952.89402,10502.11,2024,Oct,10
21/09/2024,North,Camera,David,19,1446,Electronics,27474,19820.77328,7653.23,2024,Sep,9
14/05/2024,South,Smartwatch,Charlie,14,1963,Accessories,27482,21579.88252,5902.12,2024,May,5
12/03/2024,North,Laptop,Eva,18,1528,Electronics,27504,22224.20158,5279.80,2024,Mar,3
12/01/2024,West,Smartwatch,Alice,15,1836,Accessories,27540,17004.82998,10535.17,2024,Jan,1
4/02/2024,East,Tablet,Alice,15,1848,Electronics,27720,24403.56106,3316.44,2024,Feb,2
28/09/2024,North,Smartwatch,Grace,14,1990,Accessories,27860,24911.3021,2948.70,2024,Sep,9
15/11/2024,North,Camera,Frank,19,1468,Electronics,27892,23023.63212,4868.37,2024,Nov,11
16/06/2024,East,Laptop,Eva,18,1550,Electronics,27900,18102.24166,9797.76,2024,Jun,6
25/07/2024,East,Tablet,Alice,16,1756,Electronics,28096,24118.54706,3977.45,2024,Jul,7
13/10/2024,West,Headphones,Frank,15,1877,Accessories,28155,20329.21638,7825.78,2024,Oct,10
16/08/2024,North,Camera,David,19,1482,Electronics,28158,21828.68905,6329.31,2024,Aug,8
20/08/2024,North,Headphones,Frank,19,1492,Accessories,28348,17337.6089,11010.39,2024,Aug,8
3/03/2024,West,Printer,David,17,1669,Office,28373,19597.53498,8775.47,2024,Mar,3
1/01/2024,South,Laptop,Eva,16,1774,Electronics,28384,20720.32462,7663.68,2024,Jan,1
17/01/2024,South,Camera,Grace,15,1893,Electronics,28395,21912.60191,6482.40,2024,Jan,1
16/07/2024,East,Smartwatch,Bob,18,1579,Accessories,28422,19453.73728,8968.26,2024,Jul,7
16/04/2024,North,Tablet,Grace,15,1895,Electronics,28425,17831.46171,10593.54,2024,Apr,4
26/02/2024,East,Printer,Hannah,17,1673,Office,28441,20811.70622,7629.29,2024,Feb,2
28/06/2024,East,Camera,Eva,19,1497,Electronics,28443,22230.25886,6212.74,2024,Jun,6
6/04/2024,East,Printer,Alice,15,1897,Office,28455,21278.16252,7176.84,2024,Apr,4
16/01/2024,North,Laptop,Eva,19,1498,Electronics,28462,21323.08065,7138.92,2024,Jan,1
9/10/2024,South,Mobile,Hannah,18,1582,Electronics,28476,22045.94094,6430.06,2024,Oct,10
15/02/2024,East,Tablet,Grace,15,1905,Electronics,28575,24080.02735,4494.97,2024,Feb,2
27/08/2024,West,Headphones,Bob,15,1910,Accessories,28650,21812.63406,6837.37,2024,Aug,8
26/07/2024,South,Monitor,Alice,15,1914,Office,28710,19935.28044,8774.72,2024,Jul,7
12/08/2024,East,Camera,Grace,15,1915,Electronics,28725,23255.29754,5469.70,2024,Aug,8
24/02/2024,North,Camera,Grace,15,1917,Electronics,28755,22452.24563,6302.75,2024,Feb,2
9/01/2024,East,Camera,Grace,17,1693,Electronics,28781,19601.13094,9179.87,2024,Jan,1
14/10/2024,North,Headphones,Alice,16,1803,Accessories,28848,19868.52834,8979.47,2024,Oct,10
12/02/2024,East,Smartwatch,David,16,1805,Accessories,28880,20283.48372,8596.52,2024,Feb,2
8/02/2024,West,Mobile,Grace,19,1525,Electronics,28975,25292.65127,3682.35,2024,Feb,2
24/08/2024,East,Tablet,Hannah,18,1618,Electronics,29124,24898.75469,4225.25,2024,Aug,8
17/05/2024,West,Smartwatch,Frank,15,1946,Accessories,29190,25690.95488,3499.05,2024,May,5
27/06/2024,South,Camera,Eva,18,1627,Electronics,29286,18993.10883,10292.89,2024,Jun,6
11/12/2024,South,Mobile,Charlie,19,1542,Electronics,29298,20329.96323,8968.04,2024,Dec,12
8/04/2024,North,Monitor,David,16,1836,Office,29376,22406.03029,6969.97,2024,Apr,4
15/05/2024,West,Monitor,,16,1837,Office,29392,25429.6862,3962.31,2024,May,5
2/11/2024,East,Camera,Hannah,16,1838,Electronics,29408,24260.51003,5147.49,2024,Nov,11
27/12/2024,West,Smartwatch,Grace,19,1554,Accessories,29526,22787.16168,6738.84,2024,Dec,12
19/06/2024,East,Laptop,Frank,18,1641,Electronics,29538,24667.6773,4870.32,2024,Jun,6
2/03/2024,South,Headphones,David,15,1972,Accessories,29580,21028.74196,8551.26,2024,Mar,3
20/03/2024,East,,Bob,16,1850,Electronics,29600,19867.17318,9732.83,2024,Mar,3
25/06/2024,South,Printer,Eva,15,1979,Office,29685,23506.42659,6178.57,2024,Jun,6
15/08/2024,East,Mobile,Charlie,18,1651,Electronics,29718,20705.75896,9012.24,2024,Aug,8
20/10/2024,West,Tablet,Charlie,16,1859,Electronics,29744,19173.18055,10570.82,2024,Oct,10
30/12/2024,East,MOBLIE,Grace,15,1992,Electronics,29880,23462.83957,6417.16,2024,Dec,12
9/11/2024,East,Smartwatch,Frank,17,1773,Accessories,30141,26367.35171,3773.65,2024,Nov,11
3/10/2024,East,Tablet,David,16,1890,Electronics,30240,22540.18309,7699.82,2024,Oct,10
21/03/2024,West,Tablet,Alice,17,1780,Electronics,30260,25501.25695,4758.74,2024,Mar,3
6/02/2024,East,Monitor,Eva,19,1594,Office,30286,19337.14557,10948.85,2024,Feb,2
3/08/2024,East,Headphones,Hannah,16,1907,Accessories,30512,20482.13652,10029.86,2024,Aug,8
20/03/2024,East,Tablet,Alice,18,1708,Electronics,30744,26105.89489,4638.11,2024,Mar,3
8/09/2024,South,Camera,Charlie,19,1627,Electronics,30913,22009.79303,8903.21,2024,Sep,9
30/09/2024,North,Tablet,Frank,17,1821,Electronics,30957,24909.304,6047.70,2024,Sep,9
27/01/2024,East,Monitor,Bob,17,1825,Office,31025,27839.553,3185.45,2024,Jan,1
16/07/2024,West,Printer,Charlie,18,1724,Office,31032,26278.35886,4753.64,2024,Jul,7
11/12/2024,West,Monitor,Charlie,19,1634,Office,31046,25596.88718,5449.11,2024,Dec,12
10/05/2024,East,Printer,Eva,18,1725,Office,31050,26145.17165,4904.83,2024,May,5
8/10/2024,South,Camera,Frank,19,1635,Electronics,31065,26287.40184,4777.60,2024,Oct,10
15/04/2024,East,Mobile,Bob,18,1737,Electronics,31266,20759.17197,10506.83,2024,Apr,4
20/05/2024,West,Laptop,Frank,18,1740,Electronics,31320,20120.21039,11199.79,2024,May,5
17/07/2024,West,Smartwatch,Bob,16,1964,Accessories,31424,20097.98587,11326.01,2024,Jul,7
13/04/2024,West,Smartwatch,Frank,16,1966,Accessories,31456,23569.71228,7886.29,2024,Apr,4
8/09/2024,West,Laptop,Frank,17,1858,Electronics,31586,27851.23215,3734.77,2024,Sep,9
25/11/2024,West,headPhones,Grace,19,1664,Office,31616,24532.99064,7083.01,2024,Nov,11
18/11/2024,East,Smartwatch,Charlie,17,1860,Accessories,31620,20141.11474,11478.89,2024,Nov,11
7/04/2024,East,Smartwatch,Frank,19,1667,Accessories,31673,21809.77006,9863.23,2024,Apr,4
25/06/2024,North,Monitor,Bob,18,1760,Office,31680,26199.9839,5480.02,2024,Jun,6
2/06/2024,West,Headphones,Eva,16,1993,Accessories,31888,20732.27462,11155.73,2024,Jun,6
21/06/2024,North,SMARTWATCH,David,18,1774,Accessories,31932,27475.69764,4456.30,2024,Jun,6
6/10/2024,East,Camera,Grace,19,1692,Electronics,32148,23084.79625,9063.20,2024,Oct,10
19/10/2024,West,Printer,David,18,1790,Office,32220,28443.63662,3776.36,2024,Oct,10
18/09/2024,South,Headphones,Hannah,17,1897,Accessories,32249,28902.74653,3346.25,2024,Sep,9
27/03/2024,West,Headphones,Charlie,17,1900,Accessories,32300,21267.65153,11032.35,2024,Mar,3
8/04/2024,East,Laptop,Charlie,19,1702,Electronics,32338,25480.66047,6857.34,2024,Apr,4
6/11/2024,North,Printer,Eva,18,1799,Office,32382,21342.40472,11039.60,2024,Nov,11
18/08/2024,North,Smartwatch,Alice,17,1906,Accessories,32402,20553.43766,11848.56,2024,Aug,8
10/02/2024,West,Tablet,Alice,18,1816,Electronics,32688,27494.25687,5193.74,2024,Feb,2
23/02/2024,South,Camera,Charlie,17,1923,Electronics,32691,27809.33165,4881.67,2024,Feb,2
7/02/2024,West,Headphones,Bob,17,1924,Accessories,32708,26157.6253,6550.37,2024,Feb,2
25/12/2024,East,Headphones,Hannah,19,1727,Accessories,32813,22645.00461,10168.00,2024,Dec,12
4/02/2024,North,,Bob,18,1823,Office,32814,26594.30099,6219.70,2024,Feb,2
26/04/2024,North,Headphones,Grace,19,1729,Accessories,32851,20801.94266,12049.06,2024,Apr,4
20/02/2024,North,Monitor,Grace,18,1836,Office,33048,21716.02813,11331.97,2024,Feb,2
23/11/2024,West,Camera,Charlie,19,1740,Electronics,33060,27289.90321,5770.10,2024,Nov,11
24/04/2024,North,Printer,Bob,18,1841,Office,33138,21630.22483,11507.78,2024,Apr,4
22/04/2024,South,Monitor,Bob,18,1845,Office,33210,22286.38533,10923.61,2024,Apr,4
14/01/2024,East,Laptop,Charlie,17,1962,Electronics,33354,28123.62451,5230.38,2024,Jan,1
27/09/2024,West,Smartwatch,Frank,17,1975,Accessories,33575,27296.83343,6278.17,2024,Sep,9
7/06/2024,West,Camera,Eva,18,1866,Electronics,33588,30037.77208,3550.23,2024,Jun,6
5/06/2024,South,Smartwatch,Eva,19,1771,Accessories,33649,29030.53856,4618.46,2024,Jun,6
15/12/2024,North,Laptop,Eva,18,1874,Electronics,33732,24178.35333,9553.65,2024,Dec,12
19/11/2024,East,Laptop,Charlie,17,1985,Electronics,33745,30239.12817,3505.87,2024,Nov,11
3/03/2024,South,Smartwatch,David,19,1781,Accessories,33839,23572.07571,10266.92,2024,Mar,3
30/12/2024,South,Tablet,Charlie,18,1883,Electronics,33894,27505.19717,6388.80,2024,Dec,12
16/08/2024,North,Monitor,Bob,17,1995,Office,33915,29225.56302,4689.44,2024,Aug,8
14/11/2024,North,Printer,Charlie,18,1894,Office,34092,20993.91997,13098.08,2024,Nov,11
13/01/2024,East,Headphones,Hannah,18,1901,Accessories,34218,22549.30657,11668.69,2024,Jan,1
20/09/2024,South,Printer,Frank,19,1807,Office,34333,21532.84736,12800.15,2024,Sep,9
24/06/2024,West,Smartwatch,Grace,18,1921,Accessories,34578,22796.65211,11781.35,2024,Jun,6
18/08/2024,West,Monitor,Frank,18,1925,Office,34650,31024.26689,3625.73,2024,Aug,8
11/09/2024,East,Printer,Charlie,19,1825,Office,34675,21629.15406,13045.85,2024,Sep,9
10/08/2024,West,Headphones,,18,1935,Accessories,34830,26934.06516,7895.93,2024,Aug,8
24/07/2024,South,Laptop,Hannah,18,1963,Electronics,35334,21530.72718,13803.27,2024,Jul,7
20/01/2024,South,Printer,Charlie,19,1860,Office,35340,31723.72491,3616.28,2024,Jan,1
15/12/2024,East,Laptop,Alice,18,1977,Electronics,35586,23286.17898,12299.82,2024,Dec,12
12/01/2024,South,Smartwatch,Eva,19,1908,Accessories,36252,22853.28419,13398.72,2024,Jan,1
5/12/2024,East,Smartwatch,Charlie,19,1922,Accessories,36518,25567.56851,10950.43,2024,Dec,12
1/12/2024,South,Smartwatch,Frank,19,1948,Accessories,37012,29578.0635,7433.94,2024,Dec,12
27/02/2024,North,Tablet,Bob,19,1955,Electronics,37145,29139.12341,8005.88,2024,Feb,2
29/10/2024,North,Tablet,Eva,19,1957,Electronics,37183,27830.19984,9352.80,2024,Oct,10
28/09/2024,West,Smartwatch,Grace,19,1985,Accessories,37715,23305.22928,14409.77,2024,Sep,9
